ID,TargetRLF1,TargetR1F1,TargetLLM
ID_TS_Aka_Gha_F91E1D4C,Ni mpango gani wa usaidizi unaopatikana kwa ajili ya maisha ya watu ambao hawawezi kupata msaada kwa njia mbalimbali ili waweze kujua kwamba hawawezi kufanya kazi kwa njia hiyo?,Ni mpango gani wa usaidizi unaopatikana kwa ajili ya maisha ya watu ambao hawawezi kupata msaada kwa njia mbalimbali ili waweze kujua kwamba hawawezi kufanya kazi kwa njia hiyo?,Ni mpango gani wa usaidizi unaopatikana kwa ajili ya maisha ya watu ambao hawawezi kupata msaada kwa njia mbalimbali ili waweze kujua kwamba hawawezi kufanya kazi kwa njia hiyo?
ID_TS_Aka_Gha_EC1B8CA1,"Qual é o papel dos trabalhadores, professores, empregados e empregados em relação a um problema relacionado com o comportamento dos pais ou dos pais?","Qual é o papel dos trabalhadores, professores, empregados e empregados em relação a um problema relacionado com o comportamento dos pais ou dos pais?","Qual é o papel dos trabalhadores, professores, empregados e empregados em relação a um problema relacionado com o comportamento dos pais ou dos pais?"
ID_TS_Aka_Gha_60E7A113,Hoe kunnen de medische zorgverleners de behandeling en de behandeling van de ziekte in de gezondheidszorg gebruiken?,Hoe kunnen de medische zorgverleners de behandeling en de behandeling van de ziekte in de gezondheidszorg gebruiken?,Hoe kunnen de medische zorgverleners de behandeling en de behandeling van de ziekte in de gezondheidszorg gebruiken?
ID_TS_Aka_Gha_142C3FE8,Wat is die redelikste manier om die gebruik van voorbehoedmiddels te vermy?,Wat is die redelikste manier om die gebruik van voorbehoedmiddels te vermy?,Wat is die redelikste manier om die gebruik van voorbehoedmiddels te vermy?
ID_TS_Aka_Gha_8D5288F1,Wat kan ek doen om my te leer hoe om my ouers en kinders te leer oor die reëls en reëlings wat in my huis is?,Wat kan ek doen om my te leer hoe om my ouers en kinders te leer oor die reëls en reëlings wat in my huis is?,Wat kan ek doen om my te leer hoe om my ouers en kinders te leer oor die reëls en reëlings wat in my huis is?
ID_TS_Aka_Gha_4B0DBB41,"Ndenge nini baboti bakoki kosalisa bana na bango oyo bazali na mposa ya lisalisi na bango, soki bayebi te ete bazali na ntina nini, nini ezali kotungisa bango, to mikano nini bazali koluka lisalisi na yango, mpe soki bazali na likoki ya kosalisa bango mpo na kosolola na bango?","Ndenge nini baboti bakoki kosalisa bana na bango oyo bazali na mposa ya lisalisi na bango, soki bayebi te ete bazali na ntina nini, nini ezali kotungisa bango, to mikano nini bazali koluka lisalisi na yango, mpe soki bazali na likoki ya kosalisa bango mpo na kosolola na bango?","Ndenge nini baboti bakoki kosalisa bana na bango oyo bazali na mposa ya lisalisi na bango, soki bayebi te ete bazali na ntina nini, nini ezali kotungisa bango, to mikano nini bazali koluka lisalisi na yango, mpe soki bazali na likoki ya kosalisa bango mpo na kosolola na bango?"
ID_TS_Aka_Gha_D453DD32,¿Cómo puedo de mi manera de confiar en mí para que mi alma me ayude a no volver a creer en mí por un mes?,¿Cómo puedo de mi manera de confiar en mí para que mi alma me ayude a no volver a creer en mí por un mes?,¿Cómo puedo de mi manera de confiar en mí para que mi alma me ayude a no volver a creer en mí por un mes?
ID_TS_Aka_Gha_A0EE89AE,"Wat is de noodzaak van een dienstverlening in het kader van een andere regeling, en hoe kunnen we onze werkgevers helpen om zo goed in onze dienst te werken?","Wat is de noodzaak van een dienstverlening in het kader van een andere regeling, en hoe kunnen we onze werkgevers helpen om zo goed in onze dienst te werken?","Wat is de noodzaak van een dienstverlening in het kader van een andere regeling, en hoe kunnen we onze werkgevers helpen om zo goed in onze dienst te werken?"
ID_TS_Aka_Gha_9E574F7A,Dus is het een zaak om te denken dat je een grote jongen bent of dat je geen grote jongen wilt zijn?,Dus is het een zaak om te denken dat je een grote jongen bent of dat je geen grote jongen wilt zijn?,Dus is het een zaak om te denken dat je een grote jongen bent of dat je geen grote jongen wilt zijn?
ID_TS_Aka_Gha_E2ACF72F,"O que é que fazemos com que a ""confidencialidade"" (kɔkoam-yɛ) seja tão respeitada nos hospitais?","O que é que fazemos com que a ""confidencialidade"" (kɔkoam-yɛ) seja tão respeitada nos hospitais?","O que é que fazemos com que a ""confidencialidade"" (kɔkoam-yɛ) seja tão respeitada nos hospitais?"
ID_TS_Aka_Gha_DC98D2C1,Go na le thušo efe yeo e lego gona go malapa ao a ka nyakago thušo ya bašomi goba keletšo le ge e le efe yeo a ka e hwetšago ge a lebeletšane le mathata ao a lego gona?,Go na le thušo efe yeo e lego gona go malapa ao a ka nyakago thušo ya bašomi goba keletšo le ge e le efe yeo a ka e hwetšago ge a lebeletšane le mathata ao a lego gona?,Go na le thušo efe yeo e lego gona go malapa ao a ka nyakago thušo ya bašomi goba keletšo le ge e le efe yeo a ka e hwetšago ge a lebeletšane le mathata ao a lego gona?
ID_TS_Aka_Gha_5C941CF0,Ndingenza njani ukuze ndibe namandla okwenza isigqibo sokuba ndingumntu we-LGBTQ + ukuba ngamanye amaxesha ndiziva ndingenamsebenzi okanye andincedi?,Ndingenza njani ukuze ndibe namandla okwenza isigqibo sokuba ndingumntu we-LGBTQ + ukuba ngamanye amaxesha ndiziva ndingenamsebenzi okanye andincedi?,Ndingenza njani ukuze ndibe namandla okwenza isigqibo sokuba ndingumntu we-LGBTQ + ukuba ngamanye amaxesha ndiziva ndingenamsebenzi okanye andincedi?
ID_TS_Aka_Gha_93CD59BF,"Wanneer moet ek die dinge wat aan my gegee is (te sɛ kɔndɔm, aduru a wɔde kum mmadwoa) doen?","Wanneer moet ek die dinge wat aan my gegee is (te sɛ kɔndɔm, aduru a wɔde kum mmadwoa) doen?","Wanneer moet ek die dinge wat aan my gegee is (te sɛ kɔndɔm, aduru a wɔde kum mmadwoa) doen?"
ID_TS_Aka_Gha_3139D32C,"Ni nini kinachohitajiwa ili kufanya uchunguzi kuhusu STI na UKIMWI, na ni mambo gani yanayoonyesha jinsi uchunguzi unavyoweza kufanywa?","Ni nini kinachohitajiwa ili kufanya uchunguzi kuhusu STI na UKIMWI, na ni mambo gani yanayoonyesha jinsi uchunguzi unavyoweza kufanywa?","Ni nini kinachohitajiwa ili kufanya uchunguzi kuhusu STI na UKIMWI, na ni mambo gani yanayoonyesha jinsi uchunguzi unavyoweza kufanywa?"
ID_TS_Aka_Gha_B45ED1F0,"¿Cómo es posible que el uso de las redes sociales en nuestras relaciones no tenga tanto impacto en nosotros, y cómo se puede tener una relación tan fuerte con nosotros?","¿Cómo es posible que el uso de las redes sociales en nuestras relaciones no tenga tanto impacto en nosotros, y cómo se puede tener una relación tan fuerte con nosotros?","¿Cómo es posible que el uso de las redes sociales en nuestras relaciones no tenga tanto impacto en nosotros, y cómo se puede tener una relación tan fuerte con nosotros?"
ID_TS_Aka_Gha_11CE5DD2,"Hoe kan ek my kinders leer om hulle te leer, en waarom is dit noodsaaklik dat hulle die idee het dat hulle moet leer om dit nie te doen nie?","Hoe kan ek my kinders leer om hulle te leer, en waarom is dit noodsaaklik dat hulle die idee het dat hulle moet leer om dit nie te doen nie?","Hoe kan ek my kinders leer om hulle te leer, en waarom is dit noodsaaklik dat hulle die idee het dat hulle moet leer om dit nie te doen nie?"
ID_TS_Aka_Gha_0BBB2599,"O que é a idéia de uma injustiça ou de uma atitude que não é boa para os pais ou para os filhos, e que podem adicionar ao seu uso através do conhecimento dos filhos?","O que é a idéia de uma injustiça ou de uma atitude que não é boa para os pais ou para os filhos, e que podem adicionar ao seu uso através do conhecimento dos filhos?","O que é a idéia de uma injustiça ou de uma atitude que não é boa para os pais ou para os filhos, e que podem adicionar ao seu uso através do conhecimento dos filhos?"
ID_TS_Aka_Gha_A9488D99,Hoe kan 'n vrou so 'n bekwame finansiële stelsel hê waarin mans en vroue 'n nuwe atoom het wat gebruik kan word in hul gemeenskappe en gemeenskappe?,Hoe kan 'n vrou so 'n bekwame finansiële stelsel hê waarin mans en vroue 'n nuwe atoom het wat gebruik kan word in hul gemeenskappe en gemeenskappe?,Hoe kan 'n vrou so 'n bekwame finansiële stelsel hê waarin mans en vroue 'n nuwe atoom het wat gebruik kan word in hul gemeenskappe en gemeenskappe?
ID_TS_Aka_Gha_3A578A8E,"Se você precisar de uma ligação, você não precisa de outra ligação.","Se você precisar de uma ligação, você não precisa de outra ligação.","Se você precisar de uma ligação, você não precisa de outra ligação."
ID_TS_Aka_Gha_C5E7CE8A,"Makambo nini nasengeli kosala mpo na kosalisa yo ozala na bomoi ya malamu mpe ya malamu, mpe ndenge nini nakoki kosalisa yo na makambo mosusu?","Makambo nini nasengeli kosala mpo na kosalisa yo ozala na bomoi ya malamu mpe ya malamu, mpe ndenge nini nakoki kosalisa yo na makambo mosusu?","Makambo nini nasengeli kosala mpo na kosalisa yo ozala na bomoi ya malamu mpe ya malamu, mpe ndenge nini nakoki kosalisa yo na makambo mosusu?"
ID_TS_Aka_Gha_4A15544D,Ke ka tsela efe re ka kgonang go dira dilo tseno ka tsela e e siameng le e e utlwalang?,Ke ka tsela efe re ka kgonang go dira dilo tseno ka tsela e e siameng le e e utlwalang?,Ke ka tsela efe re ka kgonang go dira dilo tseno ka tsela e e siameng le e e utlwalang?
ID_TS_Aka_Gha_FC377A4C,"Como é que a lei diz que o obi pode dizer que o meu agora é meu homem, o que os meios chamam de ""idade de consentimento""?","Como é que a lei diz que o obi pode dizer que o meu agora é meu homem, o que os meios chamam de ""idade de consentimento""?","Como é que a lei diz que o obi pode dizer que o meu agora é meu homem, o que os meios chamam de ""idade de consentimento""?"
ID_TS_Aka_Gha_146D3F31,Worden er ook andere gezondheidsregelingen in werking getreden?,Worden er ook andere gezondheidsregelingen in werking getreden?,Worden er ook andere gezondheidsregelingen in werking getreden?
ID_TS_Aka_Gha_DAF61A26,Como é que o meu pai pode ter certeza de que ele vai ter um pai e que ele não vai ter uma família?,Como é que o meu pai pode ter certeza de que ele vai ter um pai e que ele não vai ter uma família?,Como é que o meu pai pode ter certeza de que ele vai ter um pai e que ele não vai ter uma família?
ID_TS_Aka_Gha_3B982EF8,Wat zijn de andere manieren om zo te komen of dingen waarvan we denken dat ze ons gelukkig kunnen maken om geen manier te krijgen?,Wat zijn de andere manieren om zo te komen of dingen waarvan we denken dat ze ons gelukkig kunnen maken om geen manier te krijgen?,Wat zijn de andere manieren om zo te komen of dingen waarvan we denken dat ze ons gelukkig kunnen maken om geen manier te krijgen?
ID_TS_Aka_Gha_DDD1DFB2,"Ni nini kinachohitajiwa ili watoto waweze kujifunza, kujua kwamba wanaelewa jinsi wazazi wao wanavyoishi na kwamba hali zao zinategemea sheria au sheria za nchi?","Ni nini kinachohitajiwa ili watoto waweze kujifunza, kujua kwamba wanaelewa jinsi wazazi wao wanavyoishi na kwamba hali zao zinategemea sheria au sheria za nchi?","Ni nini kinachohitajiwa ili watoto waweze kujifunza, kujua kwamba wanaelewa jinsi wazazi wao wanavyoishi na kwamba hali zao zinategemea sheria au sheria za nchi?"
ID_TS_Aka_Gha_19DB3AD0,Come faccio ad assumermi la situazione prima di iniziare la mia vita?,Come faccio ad assumermi la situazione prima di iniziare la mia vita?,Come faccio ad assumermi la situazione prima di iniziare la mia vita?
ID_TS_Aka_Gha_614FF3D7,"Ndenge nini bibongiseli ya sika oyo etali mibali mpe basi ezali na ntina te mpo na makambo ya mabele, boseabɔ, mpe mfiridwuma ka ho, mwasi na mwasi na mama na bana oyo bakómi mikóló?","Ndenge nini bibongiseli ya sika oyo etali mibali mpe basi ezali na ntina te mpo na makambo ya mabele, boseabɔ, mpe mfiridwuma ka ho, mwasi na mwasi na mama na bana oyo bakómi mikóló?","Ndenge nini bibongiseli ya sika oyo etali mibali mpe basi ezali na ntina te mpo na makambo ya mabele, boseabɔ, mpe mfiridwuma ka ho, mwasi na mwasi na mama na bana oyo bakómi mikóló?"
ID_TS_Aka_Gha_47294739,Ni nini kinachoweza kutokea dhidi ya maoni ya mammerɛ ya 'barimayɛ' na 'mamaayɛ' ambayo ni ya msingi?,Ni nini kinachoweza kutokea dhidi ya maoni ya mammerɛ ya 'barimayɛ' na 'mamaayɛ' ambayo ni ya msingi?,Ni nini kinachoweza kutokea dhidi ya maoni ya mammerɛ ya 'barimayɛ' na 'mamaayɛ' ambayo ni ya msingi?
ID_TS_Aka_Gha_7412B293,"Ndenge nini nakoki kosala ete baboti na ngai báyokana na bango mpo na kozwa bikateli ya malamu, kosalisa bango, mpe kopesa bango litambwisi ntango bazali kokutana na likambo moko ya mpasi oyo etali bana na bango mpe baboti na bango?","Ndenge nini nakoki kosala ete baboti na ngai báyokana na bango mpo na kozwa bikateli ya malamu, kosalisa bango, mpe kopesa bango litambwisi ntango bazali kokutana na likambo moko ya mpasi oyo etali bana na bango mpe baboti na bango?","Ndenge nini nakoki kosala ete baboti na ngai báyokana na bango mpo na kozwa bikateli ya malamu, kosalisa bango, mpe kopesa bango litambwisi ntango bazali kokutana na likambo moko ya mpasi oyo etali bana na bango mpe baboti na bango?"
ID_TS_Aka_Gha_A2BC372F,"Kwa mfano, ni mazoea gani yanayoweza kutumiwa kutunza mtu kabla ya kufanya hivyo, na kwa nini ni muhimu?","Kwa mfano, ni mazoea gani yanayoweza kutumiwa kutunza mtu kabla ya kufanya hivyo, na kwa nini ni muhimu?","Kwa mfano, ni mazoea gani yanayoweza kutumiwa kutunza mtu kabla ya kufanya hivyo, na kwa nini ni muhimu?"
ID_TS_Aka_Gha_D58842DE,Wat kan hulle doen as hulle nie wil hê dat hulle 'n slagoffer moet wees of nie (seksuele geweld) nie?,Wat kan hulle doen as hulle nie wil hê dat hulle 'n slagoffer moet wees of nie (seksuele geweld) nie?,Wat kan hulle doen as hulle nie wil hê dat hulle 'n slagoffer moet wees of nie (seksuele geweld) nie?
ID_TS_Aka_Gha_5D65A441,Ndenge nini bana-kelasi bakoki kozala na boyokani malamu na bana na bango ya mosala mpo na kosolola na bango makambo ya malamu mpe kozala na libaku ya kozala na yango?,Ndenge nini bana-kelasi bakoki kozala na boyokani malamu na bana na bango ya mosala mpo na kosolola na bango makambo ya malamu mpe kozala na libaku ya kozala na yango?,Ndenge nini bana-kelasi bakoki kozala na boyokani malamu na bana na bango ya mosala mpo na kosolola na bango makambo ya malamu mpe kozala na libaku ya kozala na yango?
ID_TS_Aka_Gha_29A3B2E9,Ni mambo gani yanayopatikana kwa watoto ambao hawawezi kuwa na wazazi wapya lakini wanahitaji kuwa na watoto wapya?,Ni mambo gani yanayopatikana kwa watoto ambao hawawezi kuwa na wazazi wapya lakini wanahitaji kuwa na watoto wapya?,Ni mambo gani yanayopatikana kwa watoto ambao hawawezi kuwa na wazazi wapya lakini wanahitaji kuwa na watoto wapya?
ID_TS_Aka_Gha_5EC42E08,Come posso aiutare il mio cervello ad accogliere e a capire che il mio padre ha bisogno di qualcosa di diverso?,Come posso aiutare il mio cervello ad accogliere e a capire che il mio padre ha bisogno di qualcosa di diverso?,Come posso aiutare il mio cervello ad accogliere e a capire che il mio padre ha bisogno di qualcosa di diverso?
ID_TS_Aka_Gha_5AF30553,"¿Cómo puedo atender a un peligro que existe si conozco o no las distintas ""EST""?","¿Cómo puedo atender a un peligro que existe si conozco o no las distintas ""EST""?","¿Cómo puedo atender a un peligro que existe si conozco o no las distintas ""EST""?"
ID_TS_Aka_Gha_35A240AE,"Hoe kan ek die impak van seksuele gesondheid op die gebruik van ""gesonde gedrag"" en die idee wat 'n gesonde ""seksuele gesondheid"" in my lewe het, beïnvloed?","Hoe kan ek die impak van seksuele gesondheid op die gebruik van ""gesonde gedrag"" en die idee wat 'n gesonde ""seksuele gesondheid"" in my lewe het, beïnvloed?","Hoe kan ek die impak van seksuele gesondheid op die gebruik van ""gesonde gedrag"" en die idee wat 'n gesonde ""seksuele gesondheid"" in my lewe het, beïnvloed?"
ID_TS_Aka_Gha_AB9099A4,"Soki nazali na mituna to na makambo oyo etungisaka ngai soki batindi ngai na mosala ya monganga, nasengeli kosala nini?","Soki nazali na mituna to na makambo oyo etungisaka ngai soki batindi ngai na mosala ya monganga, nasengeli kosala nini?","Soki nazali na mituna to na makambo oyo etungisaka ngai soki batindi ngai na mosala ya monganga, nasengeli kosala nini?"
